Gear ID,4982,Type,Primary Material,Secondary Material,Background,Rarity,Normalized Rarity,Price,Final Price
3783,x,Ring,Dragon Scale,NONE,Mines,3.90E+01,2.64,35,35 STX
3784,x,Ring,Dragon Scale,NONE,Candy Land,4.52E+01,3.06,40,40 STX
3785,x,Ring,Dragon Scale,NONE,Nirvana,1.79E+02,12.12,130,130 STX
3786,x,Ring,Dragon Scale,Ruby,Woodland,5.68E+01,3.85,50,50 STX
3787,x,Ring,Dragon Scale,Ruby,Swamp,5.17E+01,3.50,45,45 STX
3788,x,Ring,Dragon Scale,Ruby,Ocean,4.93E+01,3.34,45,45 STX
3789,x,Ring,Dragon Scale,Ruby,Mines,5.28E+01,3.58,45,45 STX
3790,x,Ring,Dragon Scale,Ruby,Candy Land,6.12E+01,4.15,50,50 STX
3791,x,Ring,Dragon Scale,Ruby,Nirvana,2.42E+02,16.42,175,175 STX
3792,x,Ring,Dragon Scale,Sapphire,Woodland,6.03E+01,4.09,50,50 STX
3793,x,Ring,Dragon Scale,Sapphire,Swamp,5.49E+01,3.72,45,45 STX
3794,x,Ring,Dragon Scale,Sapphire,Ocean,5.24E+01,3.55,45,45 STX
3795,x,Ring,Dragon Scale,Sapphire,Mines,5.60E+01,3.80,50,50 STX
3796,x,Ring,Dragon Scale,Sapphire,Candy Land,6.50E+01,4.40,55,55 STX
3797,x,Ring,Dragon Scale,Sapphire,Nirvana,2.57E+02,17.42,185,185 STX
3798,x,Ring,Dragon Scale,Emerald,Woodland,5.82E+01,3.94,50,50 STX
3799,x,Ring,Dragon Scale,Emerald,Swamp,5.29E+01,3.59,45,45 STX
3800,x,Ring,Dragon Scale,Emerald,Ocean,5.05E+01,3.42,45,45 STX
3801,x,Ring,Dragon Scale,Emerald,Mines,5.40E+01,3.66,45,45 STX
3802,x,Ring,Dragon Scale,Emerald,Candy Land,6.27E+01,4.25,50,50 STX
3803,x,Ring,Dragon Scale,Emerald,Nirvana,2.48E+02,16.81,180,180 STX
3804,x,Ring,Dragon Scale,Amethyst,Woodland,5.82E+01,3.94,50,50 STX
3805,x,Ring,Dragon Scale,Amethyst,Swamp,5.29E+01,3.59,45,45 STX
3806,x,Ring,Dragon Scale,Amethyst,Ocean,5.05E+01,3.42,45,45 STX
3807,x,Ring,Dragon Scale,Amethyst,Mines,5.40E+01,3.66,45,45 STX
3808,x,Ring,Dragon Scale,Amethyst,Candy Land,6.27E+01,4.25,50,50 STX
3809,x,Ring,Dragon Scale,Amethyst,Nirvana,2.48E+02,16.81,180,180 STX
3810,x,Ring,Dragon Scale,Topaz,Woodland,5.36E+01,3.64,45,45 STX
3811,x,Ring,Dragon Scale,Topaz,Swamp,4.88E+01,3.31,45,45 STX
3812,x,Ring,Dragon Scale,Topaz,Ocean,4.66E+01,3.16,40,40 STX
3813,x,Ring,Dragon Scale,Topaz,Mines,4.98E+01,3.38,45,45 STX
3814,x,Ring,Dragon Scale,Topaz,Candy Land,5.78E+01,3.92,50,50 STX
3815,x,Ring,Dragon Scale,Topaz,Nirvana,2.29E+02,15.50,165,165 STX
3816,x,Ring,Dragon Scale,Diamond,Woodland,6.26E+01,4.24,50,50 STX
3817,x,Ring,Dragon Scale,Diamond,Swamp,5.69E+01,3.86,50,50 STX
3818,x,Ring,Dragon Scale,Diamond,Ocean,5.43E+01,3.68,45,45 STX
3819,x,Ring,Dragon Scale,Diamond,Mines,5.81E+01,3.94,50,50 STX
3820,x,Ring,Dragon Scale,Diamond,Candy Land,6.74E+01,4.57,55,55 STX
3821,x,Ring,Dragon Scale,Diamond,Nirvana,2.67E+02,18.08,190,190 STX
3822,,Ring,Platinum,NONE,Woodland,1.43E+04,966.70,9675,9675 STX
3823,,Ring,Platinum,NONE,Swamp,1.30E+04,879.52,8805,8805 STX
3824,,Ring,Platinum,NONE,Ocean,1.24E+04,838.98,8400,8400 STX
3825,,Ring,Platinum,NONE,Mines,1.32E+04,897.86,8990,8990 STX
3826,,Ring,Platinum,NONE,Candy Land,1.54E+04,1041.03,10420,10420 STX
3827,,Ring,Platinum,NONE,Nirvana,6.08E+04,4119.36,41205,41205 STX
3828,,Ring,Platinum,Ruby,Woodland,1.05E+03,71.01,720,720 STX
3829,,Ring,Platinum,Ruby,Swamp,9.53E+02,64.60,655,655 STX
3830,,Ring,Platinum,Ruby,Ocean,9.09E+02,61.63,625,625 STX
3831,,Ring,Platinum,Ruby,Mines,9.73E+02,65.95,670,670 STX
3832,,Ring,Platinum,Ruby,Candy Land,1.13E+03,76.47,775,775 STX
3833,x,Ring,Platinum,Ruby,Nirvana,4.46E+03,302.58,3035,3035 STX
3834,,Ring,Platinum,Sapphire,Woodland,1.11E+03,75.37,765,765 STX
3835,,Ring,Platinum,Sapphire,Swamp,1.01E+03,68.57,695,695 STX
3836,,Ring,Platinum,Sapphire,Ocean,9.65E+02,65.41,665,665 STX
3837,,Ring,Platinum,Sapphire,Mines,1.03E+03,70.00,710,710 STX
3838,,Ring,Platinum,Sapphire,Candy Land,1.20E+03,81.17,820,820 STX
3839,,Ring,Platinum,Sapphire,Nirvana,4.74E+03,321.18,3220,3220 STX
3840,x,Ring,Platinum,Emerald,Woodland,1.07E+03,72.70,735,735 STX
3841,,Ring,Platinum,Emerald,Swamp,9.76E+02,66.15,670,670 STX
3842,,Ring,Platinum,Emerald,Ocean,9.31E+02,63.10,640,640 STX
3843,,Ring,Platinum,Emerald,Mines,9.96E+02,67.53,685,685 STX
3844,,Ring,Platinum,Emerald,Candy Land,1.16E+03,78.29,795,795 STX
3845,,Ring,Platinum,Emerald,Nirvana,4.57E+03,309.81,3110,3110 STX
3846,,Ring,Platinum,Amethyst,Woodland,1.07E+03,72.70,735,735 STX
3847,x,Ring,Platinum,Amethyst,Swamp,9.76E+02,66.15,670,670 STX
3848,,Ring,Platinum,Amethyst,Ocean,9.31E+02,63.10,640,640 STX
3849,,Ring,Platinum,Amethyst,Mines,9.96E+02,67.53,685,685 STX
3850,,Ring,Platinum,Amethyst,Candy Land,1.16E+03,78.29,795,795 STX
3851,,Ring,Platinum,Amethyst,Nirvana,4.57E+03,309.81,3110,3110 STX
3852,,Ring,Platinum,Topaz,Woodland,9.89E+02,67.03,680,680 STX
3853,,Ring,Platinum,Topaz,Swamp,9.00E+02,60.98,620,620 STX
3854,,Ring,Platinum,Topaz,Ocean,8.58E+02,58.17,590,590 STX
3855,,Ring,Platinum,Topaz,Mines,9.18E+02,62.26,635,635 STX
3856,,Ring,Platinum,Topaz,Candy Land,1.06E+03,72.18,730,730 STX
3857,,Ring,Platinum,Topaz,Nirvana,4.21E+03,285.63,2865,2865 STX
3858,,Ring,Platinum,Diamond,Woodland,1.15E+03,78.20,790,790 STX
3859,,Ring,Platinum,Diamond,Swamp,1.05E+03,71.15,720,720 STX
3860,,Ring,Platinum,Diamond,Ocean,1.00E+03,67.87,690,690 STX
3861,,Ring,Platinum,Diamond,Mines,1.07E+03,72.63,735,735 STX
3862,,Ring,Platinum,Diamond,Candy Land,1.24E+03,84.21,850,850 STX
3863,,Ring,Platinum,Diamond,Nirvana,4.92E+03,333.23,3340,3340 STX
3864,,Ring,Gold,NONE,Woodland,1.30E+04,878.52,8795,8795 STX
3865,,Ring,Gold,NONE,Swamp,1.18E+04,799.28,8005,8005 STX
3866,,Ring,Gold,NONE,Ocean,1.12E+04,762.45,7635,7635 STX
3867,,Ring,Gold,NONE,Mines,1.20E+04,815.96,8170,8170 STX
3868,,Ring,Gold,NONE,Candy Land,1.40E+04,946.06,9470,9470 STX
3869,,Ring,Gold,NONE,Nirvana,5.52E+04,3743.58,37445,37445 STX
3870,,Ring,Gold,Ruby,Woodland,9.99E+02,67.69,685,685 STX
3871,,Ring,Gold,Ruby,Swamp,9.09E+02,61.59,625,625 STX
3872,,Ring,Gold,Ruby,Ocean,8.67E+02,58.75,595,595 STX
3873,,Ring,Gold,Ruby,Mines,9.27E+02,62.87,640,640 STX
3874,,Ring,Gold,Ruby,Candy Land,1.08E+03,72.90,740,740 STX
3875,x,Ring,Gold,Ruby,Nirvana,4.26E+03,288.45,2895,2895 STX
3876,,Ring,Gold,Sapphire,Woodland,1.06E+03,71.85,730,730 STX
3877,,Ring,Gold,Sapphire,Swamp,9.64E+02,65.37,665,665 STX
3878,,Ring,Gold,Sapphire,Ocean,9.20E+02,62.36,635,635 STX
3879,,Ring,Gold,Sapphire,Mines,9.85E+02,66.74,675,675 STX
3880,,Ring,Gold,Sapphire,Candy Land,1.14E+03,77.38,785,785 STX
3881,x,Ring,Gold,Sapphire,Nirvana,4.52E+03,306.18,3070,3070 STX
3882,x,Ring,Gold,Emerald,Woodland,1.02E+03,69.31,705,705 STX
3883,,Ring,Gold,Emerald,Swamp,9.30E+02,63.06,640,640 STX
3884,,Ring,Gold,Emerald,Ocean,8.87E+02,60.15,610,610 STX
3885,,Ring,Gold,Emerald,Mines,9.50E+02,64.37,655,655 STX
3886,,Ring,Gold,Emerald,Candy Land,1.10E+03,74.64,755,755 STX
3887,x,Ring,Gold,Emerald,Nirvana,4.36E+03,295.34,2965,2965 STX
3888,,Ring,Gold,Amethyst,Woodland,1.02E+03,69.31,705,705 STX
3889,x,Ring,Gold,Amethyst,Swamp,9.30E+02,63.06,640,640 STX
3890,,Ring,Gold,Amethyst,Ocean,8.87E+02,60.15,610,610 STX
3891,,Ring,Gold,Amethyst,Mines,9.50E+02,64.37,655,655 STX
3892,,Ring,Gold,Amethyst,Candy Land,1.10E+03,74.64,755,755 STX
3893,x,Ring,Gold,Amethyst,Nirvana,4.36E+03,295.34,2965,2965 STX
3894,,Ring,Gold,Topaz,Woodland,9.43E+02,63.90,650,650 STX
3895,,Ring,Gold,Topaz,Swamp,8.58E+02,58.14,590,590 STX
3896,,Ring,Gold,Topaz,Ocean,8.18E+02,55.46,565,565 STX
3897,,Ring,Gold,Topaz,Mines,8.76E+02,59.35,605,605 STX
3898,,Ring,Gold,Topaz,Candy Land,1.02E+03,68.81,700,700 STX
3899,x,Ring,Gold,Topaz,Nirvana,4.02E+03,272.29,2735,2735 STX
3900,,Ring,Gold,Diamond,Woodland,1.10E+03,74.55,755,755 STX
3901,,Ring,Gold,Diamond,Swamp,1.00E+03,67.82,690,690 STX
3902,,Ring,Gold,Diamond,Ocean,9.54E+02,64.70,655,655 STX
3903,,Ring,Gold,Diamond,Mines,1.02E+03,69.24,700,700 STX
3904,,Ring,Gold,Diamond,Candy Land,1.18E+03,80.28,815,815 STX
3905,x,Ring,Gold,Diamond,Nirvana,4.69E+03,317.66,3185,3185 STX
3906,,Bracelet,Iron,NONE,Woodland,2.41E+01,1.63,25,25 STX
3907,,Bracelet,Iron,NONE,Swamp,2.19E+01,1.49,25,25 STX
3908,,Bracelet,Iron,NONE,Ocean,2.09E+01,1.42,25,25 STX
3909,x,Bracelet,Iron,NONE,Mines,2.24E+01,1.52,25,25 STX
3910,,Bracelet,Iron,NONE,Candy Land,2.59E+01,1.76,30,30 STX
3911,,Bracelet,Iron,NONE,Nirvana,1.03E+02,6.96,80,80 STX
3912,,Bracelet,Iron,Ruby,Woodland,4.58E+01,3.10,40,40 STX
3913,,Bracelet,Iron,Ruby,Swamp,4.16E+01,2.82,40,40 STX
3914,,Bracelet,Iron,Ruby,Ocean,3.97E+01,2.69,35,35 STX
3915,x,Bracelet,Iron,Ruby,Mines,4.25E+01,2.88,40,40 STX
3916,,Bracelet,Iron,Ruby,Candy Land,4.93E+01,3.34,45,45 STX
3917,,Bracelet,Iron,Ruby,Nirvana,1.95E+02,13.22,140,140 STX
3918,,Bracelet,Iron,Sapphire,Woodland,4.86E+01,3.29,45,45 STX
3919,,Bracelet,Iron,Sapphire,Swamp,4.42E+01,3.00,40,40 STX
3920,,Bracelet,Iron,Sapphire,Ocean,4.22E+01,2.86,40,40 STX
3921,x,Bracelet,Iron,Sapphire,Mines,4.51E+01,3.06,40,40 STX
3922,,Bracelet,Iron,Sapphire,Candy Land,5.23E+01,3.55,45,45 STX
3923,,Bracelet,Iron,Sapphire,Nirvana,2.07E+02,14.03,150,150 STX
3924,,Bracelet,Iron,Emerald,Woodland,4.69E+01,3.18,40,40 STX
3925,,Bracelet,Iron,Emerald,Swamp,4.26E+01,2.89,40,40 STX
3926,,Bracelet,Iron,Emerald,Ocean,4.07E+01,2.76,40,40 STX
3927,x,Bracelet,Iron,Emerald,Mines,4.35E+01,2.95,40,40 STX
3928,,Bracelet,Iron,Emerald,Candy Land,5.05E+01,3.42,45,45 STX
3929,,Bracelet,Iron,Emerald,Nirvana,2.00E+02,13.54,145,145 STX
3930,,Bracelet,Iron,Amethyst,Woodland,4.69E+01,3.18,40,40 STX
3931,,Bracelet,Iron,Amethyst,Swamp,4.26E+01,2.89,40,40 STX
3932,,Bracelet,Iron,Amethyst,Ocean,4.07E+01,2.76,40,40 STX
3933,x,Bracelet,Iron,Amethyst,Mines,4.35E+01,2.95,40,40 STX
3934,,Bracelet,Iron,Amethyst,Candy Land,5.05E+01,3.42,45,45 STX
3935,,Bracelet,Iron,Amethyst,Nirvana,2.00E+02,13.54,145,145 STX
3936,,Bracelet,Iron,Topaz,Woodland,4.32E+01,2.93,40,40 STX
3937,,Bracelet,Iron,Topaz,Swamp,3.93E+01,2.66,35,35 STX
3938,,Bracelet,Iron,Topaz,Ocean,3.75E+01,2.54,35,35 STX
3939,x,Bracelet,Iron,Topaz,Mines,4.01E+01,2.72,35,35 STX
3940,,Bracelet,Iron,Topaz,Candy Land,4.65E+01,3.15,40,40 STX
3941,,Bracelet,Iron,Topaz,Nirvana,1.84E+02,12.48,135,135 STX
3942,,Bracelet,Iron,Diamond,Woodland,5.04E+01,3.42,45,45 STX
3943,,Bracelet,Iron,Diamond,Swamp,4.59E+01,3.11,40,40 STX
3944,,Bracelet,Iron,Diamond,Ocean,4.37E+01,2.97,40,40 STX
3945,x,Bracelet,Iron,Diamond,Mines,4.68E+01,3.17,40,40 STX
3946,,Bracelet,Iron,Diamond,Candy Land,5.43E+01,3.68,45,45 STX
3947,,Bracelet,Iron,Diamond,Nirvana,2.15E+02,14.56,155,155 STX
3948,,Bracelet,Vulcanic,NONE,Woodland,1.99E+02,13.52,145,145 STX
3949,,Bracelet,Vulcanic,NONE,Swamp,1.81E+02,12.30,135,135 STX
3950,,Bracelet,Vulcanic,NONE,Ocean,1.73E+02,11.73,125,125 STX
3951,,Bracelet,Vulcanic,NONE,Mines,1.85E+02,12.55,135,135 STX
3952,x,Bracelet,Vulcanic,NONE,Candy Land,2.15E+02,14.56,155,155 STX
3953,x,Bracelet,Vulcanic,NONE,Nirvana,8.50E+02,57.60,585,585 STX
3954,,Bracelet,Vulcanic,Ruby,Woodland,1.32E+02,8.92,100,100 STX
3955,,Bracelet,Vulcanic,Ruby,Swamp,1.20E+02,8.12,90,90 STX
3956,,Bracelet,Vulcanic,Ruby,Ocean,1.14E+02,7.75,85,85 STX
3957,,Bracelet,Vulcanic,Ruby,Mines,1.22E+02,8.29,95,95 STX
3958,x,Bracelet,Vulcanic,Ruby,Candy Land,1.42E+02,9.61,105,105 STX
3959,x,Bracelet,Vulcanic,Ruby,Nirvana,5.61E+02,38.03,390,390 STX
3960,,Bracelet,Vulcanic,Sapphire,Woodland,1.40E+02,9.47,105,105 STX
3961,,Bracelet,Vulcanic,Sapphire,Swamp,1.27E+02,8.62,95,95 STX
3962,,Bracelet,Vulcanic,Sapphire,Ocean,1.21E+02,8.22,90,90 STX
3963,,Bracelet,Vulcanic,Sapphire,Mines,1.30E+02,8.80,100,100 STX
3964,x,Bracelet,Vulcanic,Sapphire,Candy Land,1.50E+02,10.20,110,110 STX
3965,x,Bracelet,Vulcanic,Sapphire,Nirvana,5.96E+02,40.37,415,415 STX
3966,,Bracelet,Vulcanic,Emerald,Woodland,1.35E+02,9.14,100,100 STX
3967,,Bracelet,Vulcanic,Emerald,Swamp,1.23E+02,8.31,95,95 STX
3968,,Bracelet,Vulcanic,Emerald,Ocean,1.17E+02,7.93,90,90 STX
3969,,Bracelet,Vulcanic,Emerald,Mines,1.25E+02,8.49,95,95 STX
3970,x,Bracelet,Vulcanic,Emerald,Candy Land,1.45E+02,9.84,110,110 STX
3971,x,Bracelet,Vulcanic,Emerald,Nirvana,5.74E+02,38.94,400,400 STX
3972,,Bracelet,Vulcanic,Amethyst,Woodland,1.35E+02,9.14,100,100 STX
3973,,Bracelet,Vulcanic,Amethyst,Swamp,1.23E+02,8.31,95,95 STX
3974,,Bracelet,Vulcanic,Amethyst,Ocean,1.17E+02,7.93,90,90 STX
3975,,Bracelet,Vulcanic,Amethyst,Mines,1.25E+02,8.49,95,95 STX
3976,x,Bracelet,Vulcanic,Amethyst,Candy Land,1.45E+02,9.84,110,110 STX
3977,x,Bracelet,Vulcanic,Amethyst,Nirvana,5.74E+02,38.94,400,400 STX
3978,,Bracelet,Vulcanic,Topaz,Woodland,1.24E+02,8.42,95,95 STX
3979,,Bracelet,Vulcanic,Topaz,Swamp,1.13E+02,7.66,85,85 STX
3980,,Bracelet,Vulcanic,Topaz,Ocean,1.08E+02,7.31,85,85 STX
3981,,Bracelet,Vulcanic,Topaz,Mines,1.15E+02,7.82,90,90 STX
3982,x,Bracelet,Vulcanic,Topaz,Candy Land,1.34E+02,9.07,100,100 STX
3983,x,Bracelet,Vulcanic,Topaz,Nirvana,5.30E+02,35.90,370,370 STX
3984,,Bracelet,Vulcanic,Diamond,Woodland,1.45E+02,9.83,110,110 STX
3985,,Bracelet,Vulcanic,Diamond,Swamp,1.32E+02,8.94,100,100 STX
3986,,Bracelet,Vulcanic,Diamond,Ocean,1.26E+02,8.53,95,95 STX
3987,,Bracelet,Vulcanic,Diamond,Mines,1.35E+02,9.13,100,100 STX
3988,x,Bracelet,Vulcanic,Diamond,Candy Land,1.56E+02,10.58,115,115 STX
3989,x,Bracelet,Vulcanic,Diamond,Nirvana,6.18E+02,41.88,430,430 STX
3990,,Bracelet,Steel,NONE,Woodland,3.47E+01,2.35,35,35 STX
3991,,Bracelet,Steel,NONE,Swamp,3.15E+01,2.14,30,30 STX
3992,,Bracelet,Steel,NONE,Ocean,3.01E+01,2.04,30,30 STX
3993,,Bracelet,Steel,NONE,Mines,3.22E+01,2.18,30,30 STX
3994,,Bracelet,Steel,NONE,Candy Land,3.73E+01,2.53,35,35 STX
3995,x,Bracelet,Steel,NONE,Nirvana,1.48E+02,10.01,110,110 STX
3996,,Bracelet,Steel,Ruby,Woodland,5.49E+01,3.72,45,45 STX
3997,,Bracelet,Steel,Ruby,Swamp,4.99E+01,3.39,45,45 STX
3998,,Bracelet,Steel,Ruby,Ocean,4.76E+01,3.23,40,40 STX
3999,,Bracelet,Steel,Ruby,Mines,5.10E+01,3.46,45,45 STX
4000,,Bracelet,Steel,Ruby,Candy Land,5.91E+01,4.01,50,50 STX
4001,x,Bracelet,Steel,Ruby,Nirvana,2.34E+02,15.86,170,170 STX
4002,,Bracelet,Steel,Sapphire,Woodland,5.83E+01,3.95,50,50 STX
4003,,Bracelet,Steel,Sapphire,Swamp,5.30E+01,3.59,45,45 STX
4004,,Bracelet,Steel,Sapphire,Ocean,5.06E+01,3.43,45,45 STX
4005,,Bracelet,Steel,Sapphire,Mines,5.41E+01,3.67,45,45 STX
4006,,Bracelet,Steel,Sapphire,Candy Land,6.27E+01,4.25,55,55 STX
4007,x,Bracelet,Steel,Sapphire,Nirvana,2.48E+02,16.83,180,180 STX
4008,,Bracelet,Steel,Emerald,Woodland,5.62E+01,3.81,50,50 STX
4009,,Bracelet,Steel,Emerald,Swamp,5.11E+01,3.47,45,45 STX
4010,,Bracelet,Steel,Emerald,Ocean,4.88E+01,3.31,45,45 STX
4011,,Bracelet,Steel,Emerald,Mines,5.22E+01,3.54,45,45 STX
4012,,Bracelet,Steel,Emerald,Candy Land,6.05E+01,4.10,50,50 STX
4013,x,Bracelet,Steel,Emerald,Nirvana,2.39E+02,16.23,170,170 STX
4014,,Bracelet,Steel,Amethyst,Woodland,5.62E+01,3.81,50,50 STX
4015,,Bracelet,Steel,Amethyst,Swamp,5.11E+01,3.47,45,45 STX
4016,,Bracelet,Steel,Amethyst,Ocean,4.88E+01,3.31,45,45 STX
4017,,Bracelet,Steel,Amethyst,Mines,5.22E+01,3.54,45,45 STX
4018,,Bracelet,Steel,Amethyst,Candy Land,6.05E+01,4.10,50,50 STX
4019,x,Bracelet,Steel,Amethyst,Nirvana,2.39E+02,16.23,170,170 STX
4020,,Bracelet,Steel,Topaz,Woodland,5.18E+01,3.51,45,45 STX
4021,,Bracelet,Steel,Topaz,Swamp,4.71E+01,3.20,40,40 STX
4022,,Bracelet,Steel,Topaz,Ocean,4.50E+01,3.05,40,40 STX
4023,,Bracelet,Steel,Topaz,Mines,4.81E+01,3.26,45,45 STX
4024,,Bracelet,Steel,Topaz,Candy Land,5.58E+01,3.78,50,50 STX
4025,x,Bracelet,Steel,Topaz,Nirvana,2.21E+02,14.97,160,160 STX
4026,x,Bracelet,Steel,Diamond,Woodland,6.05E+01,4.10,50,50 STX
4027,x,Bracelet,Steel,Diamond,Swamp,5.50E+01,3.73,45,45 STX
4028,x,Bracelet,Steel,Diamond,Ocean,5.25E+01,3.56,45,45 STX
4029,x,Bracelet,Steel,Diamond,Mines,5.61E+01,3.81,50,50 STX
4030,x,Bracelet,Steel,Diamond,Candy Land,6.51E+01,4.41,55,55 STX
4031,x,Bracelet,Steel,Diamond,Nirvana,2.58E+02,17.46,185,185 STX
4032,,Bracelet,Black,NONE,Woodland,3.45E+01,2.34,35,35 STX
4033,,Bracelet,Black,NONE,Swamp,3.14E+01,2.13,30,30 STX
4034,,Bracelet,Black,NONE,Ocean,3.00E+01,2.03,30,30 STX
4035,,Bracelet,Black,NONE,Mines,3.21E+01,2.17,30,30 STX
4036,,Bracelet,Black,NONE,Candy Land,3.72E+01,2.52,35,35 STX
4037,x,Bracelet,Black,NONE,Nirvana,1.47E+02,9.97,110,110 STX
4038,,Bracelet,Black,Ruby,Woodland,5.48E+01,3.71,45,45 STX
4039,,Bracelet,Black,Ruby,Swamp,4.98E+01,3.38,45,45 STX
4040,,Bracelet,Black,Ruby,Ocean,4.75E+01,3.22,40,40 STX
4041,,Bracelet,Black,Ruby,Mines,5.09E+01,3.45,45,45 STX
4042,,Bracelet,Black,Ruby,Candy Land,5.90E+01,4.00,50,50 STX
4043,x,Bracelet,Black,Ruby,Nirvana,2.33E+02,15.82,170,170 STX
4044,,Bracelet,Black,Sapphire,Woodland,5.81E+01,3.94,50,50 STX
4045,,Bracelet,Black,Sapphire,Swamp,5.29E+01,3.59,45,45 STX
4046,,Bracelet,Black,Sapphire,Ocean,5.05E+01,3.42,45,45 STX
4047,,Bracelet,Black,Sapphire,Mines,5.40E+01,3.66,45,45 STX
4048,,Bracelet,Black,Sapphire,Candy Land,6.26E+01,4.24,50,50 STX
4049,x,Bracelet,Black,Sapphire,Nirvana,2.48E+02,16.80,180,180 STX
4050,,Bracelet,Black,Emerald,Woodland,5.61E+01,3.80,50,50 STX
4051,,Bracelet,Black,Emerald,Swamp,5.10E+01,3.46,45,45 STX
4052,,Bracelet,Black,Emerald,Ocean,4.87E+01,3.30,45,45 STX
4053,,Bracelet,Black,Emerald,Mines,5.21E+01,3.53,45,45 STX
4054,,Bracelet,Black,Emerald,Candy Land,6.04E+01,4.09,50,50 STX
4055,x,Bracelet,Black,Emerald,Nirvana,2.39E+02,16.20,170,170 STX
4056,,Bracelet,Black,Amethyst,Woodland,5.61E+01,3.80,50,50 STX
4057,,Bracelet,Black,Amethyst,Swamp,5.10E+01,3.46,45,45 STX
4058,,Bracelet,Black,Amethyst,Ocean,4.87E+01,3.30,45,45 STX
4059,,Bracelet,Black,Amethyst,Mines,5.21E+01,3.53,45,45 STX
4060,,Bracelet,Black,Amethyst,Candy Land,6.04E+01,4.09,50,50 STX
4061,x,Bracelet,Black,Amethyst,Nirvana,2.39E+02,16.20,170,170 STX
4062,,Bracelet,Black,Topaz,Woodland,5.17E+01,3.51,45,45 STX
4063,,Bracelet,Black,Topaz,Swamp,4.70E+01,3.19,40,40 STX
4064,,Bracelet,Black,Topaz,Ocean,4.49E+01,3.04,40,40 STX
4065,,Bracelet,Black,Topaz,Mines,4.80E+01,3.26,45,45 STX
4066,,Bracelet,Black,Topaz,Candy Land,5.57E+01,3.77,50,50 STX
4067,x,Bracelet,Black,Topaz,Nirvana,2.20E+02,14.94,160,160 STX
4068,,Bracelet,Black,Diamond,Woodland,6.03E+01,4.09,50,50 STX
4069,,Bracelet,Black,Diamond,Swamp,5.49E+01,3.72,45,45 STX
4070,,Bracelet,Black,Diamond,Ocean,5.24E+01,3.55,45,45 STX
4071,,Bracelet,Black,Diamond,Mines,5.60E+01,3.80,50,50 STX
4072,,Bracelet,Black,Diamond,Candy Land,6.50E+01,4.40,55,55 STX
4073,x,Bracelet,Black,Diamond,Nirvana,2.57E+02,17.43,185,185 STX
4074,,Bracelet,Mithril,NONE,Woodland,3.12E+01,2.12,30,30 STX
4075,,Bracelet,Mithril,NONE,Swamp,2.84E+01,1.93,30,30 STX
4076,,Bracelet,Mithril,NONE,Ocean,2.71E+01,1.84,30,30 STX
4077,,Bracelet,Mithril,NONE,Mines,2.90E+01,1.97,30,30 STX
4078,,Bracelet,Mithril,NONE,Candy Land,3.36E+01,2.28,35,35 STX
4079,x,Bracelet,Mithril,NONE,Nirvana,1.33E+02,9.02,100,100 STX
4080,,Bracelet,Mithril,Ruby,Woodland,5.21E+01,3.53,45,45 STX
4081,,Bracelet,Mithril,Ruby,Swamp,4.74E+01,3.21,40,40 STX
4082,,Bracelet,Mithril,Ruby,Ocean,4.52E+01,3.07,40,40 STX
4083,,Bracelet,Mithril,Ruby,Mines,4.84E+01,3.28,45,45 STX
4084,,Bracelet,Mithril,Ruby,Candy Land,5.61E+01,3.80,50,50 STX
4085,x,Bracelet,Mithril,Ruby,Nirvana,2.22E+02,15.05,160,160 STX
4086,,Bracelet,Mithril,Sapphire,Woodland,5.53E+01,3.75,45,45 STX
4087,,Bracelet,Mithril,Sapphire,Swamp,5.03E+01,3.41,45,45 STX
4088,,Bracelet,Mithril,Sapphire,Ocean,4.80E+01,3.25,45,45 STX
4089,,Bracelet,Mithril,Sapphire,Mines,5.14E+01,3.48,45,45 STX
4090,,Bracelet,Mithril,Sapphire,Candy Land,5.96E+01,4.04,50,50 STX
4091,x,Bracelet,Mithril,Sapphire,Nirvana,2.36E+02,15.98,170,170 STX
4092,,Bracelet,Mithril,Emerald,Woodland,5.34E+01,3.62,45,45 STX
4093,,Bracelet,Mithril,Emerald,Swamp,4.85E+01,3.29,45,45 STX
4094,,Bracelet,Mithril,Emerald,Ocean,4.63E+01,3.14,40,40 STX
4095,,Bracelet,Mithril,Emerald,Mines,4.96E+01,3.36,45,45 STX
4096,,Bracelet,Mithril,Emerald,Candy Land,5.75E+01,3.89,50,50 STX
4097,x,Bracelet,Mithril,Emerald,Nirvana,2.27E+02,15.41,165,165 STX
4098,,Bracelet,Mithril,Amethyst,Woodland,5.34E+01,3.62,45,45 STX
4099,,Bracelet,Mithril,Amethyst,Swamp,4.85E+01,3.29,45,45 STX
4100,,Bracelet,Mithril,Amethyst,Ocean,4.63E+01,3.14,40,40 STX
4101,,Bracelet,Mithril,Amethyst,Mines,4.96E+01,3.36,45,45 STX
4102,,Bracelet,Mithril,Amethyst,Candy Land,5.75E+01,3.89,50,50 STX
4103,x,Bracelet,Mithril,Amethyst,Nirvana,2.27E+02,15.41,165,165 STX
4104,,Bracelet,Mithril,Topaz,Woodland,4.92E+01,3.33,45,45 STX
4105,,Bracelet,Mithril,Topaz,Swamp,4.48E+01,3.03,40,40 STX
4106,,Bracelet,Mithril,Topaz,Ocean,4.27E+01,2.89,40,40 STX
